base_metabolite,frequency,models_present,always_metanetx,sometimes_metanetx,standardization_rate
MNXM162349,1,,TRUE,TRUE,1
MNXM162425,1,,TRUE,TRUE,1
MNXM162502,1,,TRUE,TRUE,1
MNXM162533,1,,TRUE,TRUE,1
MNXM162682,1,,TRUE,TRUE,1
MNXM163364,1,,TRUE,TRUE,1
MNXM1634,1,,TRUE,TRUE,1
MNXM1634_c,1,,FALSE,FALSE,0
MNXM163520,1,,TRUE,TRUE,1
MNXM163568,1,,TRUE,TRUE,1
MNXM163729,1,,TRUE,TRUE,1
MNXM163758,1,,TRUE,TRUE,1
MNXM163766,1,,TRUE,TRUE,1
MNXM163786,1,,TRUE,TRUE,1
MNXM163786_c,1,,FALSE,FALSE,0
MNXM1639,1,,TRUE,TRUE,1
MNXM16413,1,,TRUE,TRUE,1
MNXM164563,1,,TRUE,TRUE,1
MNXM164616,1,,TRUE,TRUE,1
MNXM164771,1,,TRUE,TRUE,1
MNXM164_c,1,,FALSE,FALSE,0
MNXM1653_c,1,,FALSE,FALSE,0
MNXM165_c,1,,FALSE,FALSE,0
MNXM167899,1,,TRUE,TRUE,1
MNXM167_c,1,,FALSE,FALSE,0
MNXM169,1,,TRUE,TRUE,1
MNXM1692_c,1,,FALSE,FALSE,0
MNXM1698,1,,TRUE,TRUE,1
MNXM17,1,,TRUE,TRUE,1
MNXM1734_c,1,,FALSE,FALSE,0
MNXM1742,1,,TRUE,TRUE,1
MNXM1747,1,,TRUE,TRUE,1
MNXM174_c,1,,FALSE,FALSE,0
MNXM1758,1,,TRUE,TRUE,1
MNXM175_c,1,,FALSE,FALSE,0
MNXM178,1,,TRUE,TRUE,1
MNXM1781_c,1,,FALSE,FALSE,0
MNXM1799,1,,TRUE,TRUE,1
MNXM1799_c,1,,FALSE,FALSE,0
MNXM179_c,1,,FALSE,FALSE,0
MNXM18038,1,,TRUE,TRUE,1
MNXM1812,1,,TRUE,TRUE,1
MNXM182_c,1,,FALSE,FALSE,0
MNXM1871_c,1,,FALSE,FALSE,0
MNXM1888,1,,TRUE,TRUE,1
MNXM189_c,1,,FALSE,FALSE,0
MNXM1929,1,,TRUE,TRUE,1
MNXM192_c,1,,FALSE,FALSE,0
MNXM1932,1,,TRUE,TRUE,1
MNXM196_c,1,,FALSE,FALSE,0
MNXM1984,1,,TRUE,TRUE,1
MNXM199_c,1,,FALSE,FALSE,0
MNXM1_c,1,,FALSE,FALSE,0
MNXM2026,1,,TRUE,TRUE,1
MNXM20337,1,,TRUE,TRUE,1
MNXM20415,1,,TRUE,TRUE,1
MNXM204_c,1,,FALSE,FALSE,0
MNXM205_c,1,,FALSE,FALSE,0
MNXM2074_c,1,,FALSE,FALSE,0
MNXM2081,1,,TRUE,TRUE,1
MNXM21,1,,TRUE,TRUE,1
MNXM212_c,1,,FALSE,FALSE,0
MNXM2138,1,,TRUE,TRUE,1
MNXM2160,1,,TRUE,TRUE,1
MNXM217_c,1,,FALSE,FALSE,0
MNXM218_c,1,,FALSE,FALSE,0
MNXM2212,1,,TRUE,TRUE,1
MNXM2227,1,,TRUE,TRUE,1
MNXM2228,1,,TRUE,TRUE,1
MNXM222_c,1,,FALSE,FALSE,0
MNXM2245,1,,TRUE,TRUE,1
MNXM2245_c,1,,FALSE,FALSE,0
MNXM2255_c,1,,FALSE,FALSE,0
MNXM2273,1,,TRUE,TRUE,1
MNXM227_c,1,,FALSE,FALSE,0
MNXM2282_c,1,,FALSE,FALSE,0
MNXM228_c,1,,FALSE,FALSE,0
MNXM229,1,,TRUE,TRUE,1
MNXM230,1,,TRUE,TRUE,1
MNXM231_c,1,,FALSE,FALSE,0
MNXM2330,1,,TRUE,TRUE,1
MNXM2342,1,,TRUE,TRUE,1
MNXM2356,1,,TRUE,TRUE,1
MNXM235_c,1,,FALSE,FALSE,0
MNXM236_c,1,,FALSE,FALSE,0
MNXM23_c,1,,FALSE,FALSE,0
MNXM2403,1,,TRUE,TRUE,1
MNXM2403_c,1,,FALSE,FALSE,0
MNXM2495,1,,TRUE,TRUE,1
MNXM2531,1,,TRUE,TRUE,1
MNXM254_c,1,,FALSE,FALSE,0
MNXM2555,1,,TRUE,TRUE,1
MNXM2555_c,1,,FALSE,FALSE,0
MNXM258,1,,TRUE,TRUE,1
MNXM25_c,1,,FALSE,FALSE,0
MNXM266,1,,TRUE,TRUE,1
MNXM2683_c,1,,FALSE,FALSE,0
MNXM26_c,1,,FALSE,FALSE,0
MNXM270_c,1,,FALSE,FALSE,0
MNXM2785,1,,TRUE,TRUE,1
MNXM27_c,1,,FALSE,FALSE,0
MNXM2806_c,1,,FALSE,FALSE,0
MNXM2813,1,,TRUE,TRUE,1
MNXM282_c,1,,FALSE,FALSE,0
MNXM285_c,1,,FALSE,FALSE,0
MNXM287,1,,TRUE,TRUE,1
MNXM289_c,1,,FALSE,FALSE,0
MNXM291_c,1,,FALSE,FALSE,0
MNXM293_c,1,,FALSE,FALSE,0
MNXM299,1,,TRUE,TRUE,1
MNXM2999,1,,TRUE,TRUE,1
MNXM29_c,1,,FALSE,FALSE,0
MNXM2_c,1,,FALSE,FALSE,0
MNXM30,1,,TRUE,TRUE,1
MNXM300,1,,TRUE,TRUE,1
MNXM3005,1,,TRUE,TRUE,1
MNXM3040,1,,TRUE,TRUE,1
MNXM304_c,1,,FALSE,FALSE,0
MNXM3060,1,,TRUE,TRUE,1
MNXM3060_c,1,,FALSE,FALSE,0
MNXM306_c,1,,FALSE,FALSE,0
MNXM3085,1,,TRUE,TRUE,1
MNXM3094,1,,TRUE,TRUE,1
MNXM3132,1,,TRUE,TRUE,1
MNXM3132_c,1,,FALSE,FALSE,0
MNXM323_c,1,,FALSE,FALSE,0
MNXM328_c,1,,FALSE,FALSE,0
MNXM3297,1,,TRUE,TRUE,1
MNXM33,1,,TRUE,TRUE,1
MNXM3300,1,,TRUE,TRUE,1
MNXM3300_c,1,,FALSE,FALSE,0
MNXM3304,1,,TRUE,TRUE,1
MNXM333,1,,TRUE,TRUE,1
MNXM334_c,1,,FALSE,FALSE,0
MNXM336,1,,TRUE,TRUE,1
MNXM3370,1,,TRUE,TRUE,1
MNXM3382_c,1,,FALSE,FALSE,0
MNXM339,1,,TRUE,TRUE,1
MNXM341_c,1,,FALSE,FALSE,0
MNXM345,1,,TRUE,TRUE,1
MNXM3509,1,,TRUE,TRUE,1
MNXM3516,1,,TRUE,TRUE,1
MNXM353_c,1,,FALSE,FALSE,0
MNXM3542,1,,TRUE,TRUE,1
MNXM36,1,,TRUE,TRUE,1
MNXM3630,1,,TRUE,TRUE,1
MNXM3633,1,,TRUE,TRUE,1
MNXM36331,1,,TRUE,TRUE,1
MNXM364_c,1,,FALSE,FALSE,0
MNXM3673_c,1,,FALSE,FALSE,0
MNXM3685,1,,TRUE,TRUE,1
MNXM3685_c,1,,FALSE,FALSE,0
MNXM37116,1,,TRUE,TRUE,1
MNXM3777,1,,TRUE,TRUE,1
MNXM378,1,,TRUE,TRUE,1
MNXM378_c,1,,FALSE,FALSE,0
MNXM37_c,1,,FALSE,FALSE,0
MNXM38,1,,TRUE,TRUE,1
MNXM3817,1,,TRUE,TRUE,1
MNXM383_c,1,,FALSE,FALSE,0
MNXM3866,1,,TRUE,TRUE,1
MNXM389,1,,TRUE,TRUE,1
MNXM3919,1,,TRUE,TRUE,1
MNXM395,1,,TRUE,TRUE,1
MNXM4002,1,,TRUE,TRUE,1
MNXM40073,1,,TRUE,TRUE,1
MNXM401_c,1,,FALSE,FALSE,0
MNXM4026,1,,TRUE,TRUE,1
MNXM4026_c,1,,FALSE,FALSE,0
MNXM4069,1,,TRUE,TRUE,1
MNXM4102,1,,TRUE,TRUE,1
MNXM41030,1,,TRUE,TRUE,1
MNXM41472,1,,TRUE,TRUE,1
MNXM416,1,,TRUE,TRUE,1
MNXM419_c,1,,FALSE,FALSE,0
MNXM4217,1,,TRUE,TRUE,1
MNXM4217_c,1,,FALSE,FALSE,0
MNXM422,1,,TRUE,TRUE,1
MNXM42463,1,,TRUE,TRUE,1
MNXM4270,1,,TRUE,TRUE,1
MNXM433,1,,TRUE,TRUE,1
MNXM4339,1,,TRUE,TRUE,1
MNXM439,1,,TRUE,TRUE,1
MNXM4428_c,1,,FALSE,FALSE,0
MNXM45246,1,,TRUE,TRUE,1
MNXM4548,1,,TRUE,TRUE,1
MNXM457,1,,TRUE,TRUE,1
MNXM458_c,1,,FALSE,FALSE,0
MNXM46302,1,,TRUE,TRUE,1
MNXM464,1,,TRUE,TRUE,1
MNXM46_c,1,,FALSE,FALSE,0
MNXM473_c,1,,FALSE,FALSE,0
MNXM47483,1,,TRUE,TRUE,1
MNXM4752,1,,TRUE,TRUE,1
MNXM47647,1,,TRUE,TRUE,1
MNXM479,1,,TRUE,TRUE,1
MNXM48446,1,,TRUE,TRUE,1
MNXM48464_c,1,,FALSE,FALSE,0
MNXM48488,1,,TRUE,TRUE,1
MNXM485_c,1,,FALSE,FALSE,0
MNXM488555,1,,TRUE,TRUE,1
MNXM491,1,,TRUE,TRUE,1
MNXM498,1,,TRUE,TRUE,1
MNXM50671,1,,TRUE,TRUE,1
MNXM51,1,,TRUE,TRUE,1
MNXM5116,1,,TRUE,TRUE,1
MNXM5165,1,,TRUE,TRUE,1
MNXM5169,1,,TRUE,TRUE,1
MNXM5183,1,,TRUE,TRUE,1
MNXM52,1,,TRUE,TRUE,1
MNXM52342,1,,TRUE,TRUE,1
MNXM52466,1,,TRUE,TRUE,1
MNXM526203,1,,TRUE,TRUE,1
MNXM528,1,,TRUE,TRUE,1
MNXM529_c,1,,FALSE,FALSE,0
MNXM531639,1,,TRUE,TRUE,1
MNXM531896,1,,TRUE,TRUE,1
MNXM533_c,1,,FALSE,FALSE,0
MNXM53428,1,,TRUE,TRUE,1
MNXM53489,1,,TRUE,TRUE,1
MNXM5389,1,,TRUE,TRUE,1
MNXM53947,1,,TRUE,TRUE,1
MNXM54068,1,,TRUE,TRUE,1
MNXM54897,1,,TRUE,TRUE,1
MNXM55183,1,,TRUE,TRUE,1
MNXM55261,1,,TRUE,TRUE,1
MNXM55269,1,,TRUE,TRUE,1
MNXM55732,1,,TRUE,TRUE,1
MNXM559,1,,TRUE,TRUE,1
MNXM562,1,,TRUE,TRUE,1
MNXM562_c,1,,FALSE,FALSE,0
MNXM5703,1,,TRUE,TRUE,1
MNXM573,1,,TRUE,TRUE,1
MNXM57348,1,,TRUE,TRUE,1
MNXM573_c,1,,FALSE,FALSE,0
MNXM5749,1,,TRUE,TRUE,1
MNXM577,1,,TRUE,TRUE,1
MNXM5788,1,,TRUE,TRUE,1
MNXM581,1,,TRUE,TRUE,1
MNXM582_c,1,,FALSE,FALSE,0
MNXM588594,1,,TRUE,TRUE,1
MNXM58987,1,,TRUE,TRUE,1
MNXM58_c,1,,FALSE,FALSE,0
MNXM59271,1,,TRUE,TRUE,1
MNXM597,1,,TRUE,TRUE,1
MNXM598,1,,TRUE,TRUE,1
MNXM602_c,1,,FALSE,FALSE,0
MNXM61025_c,1,,FALSE,FALSE,0
MNXM61028,1,,TRUE,TRUE,1
MNXM61032,1,,TRUE,TRUE,1
MNXM61095,1,,TRUE,TRUE,1
MNXM61143_c,1,,FALSE,FALSE,0
MNXM615_c,1,,FALSE,FALSE,0
MNXM61606,1,,TRUE,TRUE,1
MNXM61743,1,,TRUE,TRUE,1
MNXM617_c,1,,FALSE,FALSE,0
MNXM61843_c,1,,FALSE,FALSE,0
MNXM621_c,1,,FALSE,FALSE,0
MNXM625_c,1,,FALSE,FALSE,0
MNXM63081,1,,TRUE,TRUE,1
MNXM632_c,1,,FALSE,FALSE,0
MNXM635,1,,TRUE,TRUE,1
MNXM636,1,,TRUE,TRUE,1
MNXM639,1,,TRUE,TRUE,1
MNXM6409,1,,TRUE,TRUE,1
MNXM6439,1,,TRUE,TRUE,1
MNXM644,1,,TRUE,TRUE,1
MNXM64550,1,,TRUE,TRUE,1
MNXM65002,1,,TRUE,TRUE,1
MNXM652,1,,TRUE,TRUE,1
MNXM65309,1,,TRUE,TRUE,1
MNXM653_c,1,,FALSE,FALSE,0
MNXM65458,1,,TRUE,TRUE,1
MNXM6568,1,,TRUE,TRUE,1
MNXM659,1,,TRUE,TRUE,1
MNXM660_c,1,,FALSE,FALSE,0
MNXM664_c,1,,FALSE,FALSE,0
MNXM66_c,1,,FALSE,FALSE,0
MNXM670_c,1,,FALSE,FALSE,0
MNXM6781,1,,TRUE,TRUE,1
MNXM683_c,1,,FALSE,FALSE,0
MNXM687_c,1,,FALSE,FALSE,0
MNXM694_c,1,,FALSE,FALSE,0
MNXM7016_c,1,,FALSE,FALSE,0
MNXM7099,1,,TRUE,TRUE,1
MNXM7102,1,,TRUE,TRUE,1
MNXM713_c,1,,FALSE,FALSE,0
MNXM7191,1,,TRUE,TRUE,1
MNXM7209,1,,TRUE,TRUE,1
MNXM722715,1,,TRUE,TRUE,1
MNXM722742,1,,TRUE,TRUE,1
MNXM722749,1,,TRUE,TRUE,1
MNXM722752,1,,TRUE,TRUE,1
MNXM722779,1,,TRUE,TRUE,1
MNXM722856,1,,TRUE,TRUE,1
MNXM722983,1,,TRUE,TRUE,1
MNXM722983_c,1,,FALSE,FALSE,0
MNXM722992,1,,TRUE,TRUE,1
MNXM724960,1,,TRUE,TRUE,1
MNXM725459,1,,TRUE,TRUE,1
MNXM725911,1,,TRUE,TRUE,1
MNXM725920,1,,TRUE,TRUE,1
MNXM726090_c,1,,FALSE,FALSE,0
MNXM726122_c,1,,FALSE,FALSE,0
MNXM726339_c,1,,FALSE,FALSE,0
MNXM726440,1,,TRUE,TRUE,1
MNXM726553,1,,TRUE,TRUE,1
MNXM726573_c,1,,FALSE,FALSE,0
MNXM726637_c,1,,FALSE,FALSE,0
MNXM726677,1,,TRUE,TRUE,1
MNXM726710_c,1,,FALSE,FALSE,0
MNXM726712,1,,TRUE,TRUE,1
MNXM726863,1,,TRUE,TRUE,1
MNXM726879,1,,TRUE,TRUE,1
MNXM726885,1,,TRUE,TRUE,1
MNXM726888_c,1,,FALSE,FALSE,0
MNXM726890,1,,TRUE,TRUE,1
MNXM726951,1,,TRUE,TRUE,1
MNXM726951_c,1,,FALSE,FALSE,0
MNXM727011,1,,TRUE,TRUE,1
MNXM727101,1,,TRUE,TRUE,1
MNXM727122,1,,TRUE,TRUE,1
MNXM727217,1,,TRUE,TRUE,1
MNXM727276,1,,TRUE,TRUE,1
MNXM727315,1,,TRUE,TRUE,1
MNXM727347,1,,TRUE,TRUE,1
MNXM727408,1,,TRUE,TRUE,1
MNXM727691,1,,TRUE,TRUE,1
MNXM727692_c,1,,FALSE,FALSE,0
MNXM727697,1,,TRUE,TRUE,1
MNXM727700,1,,TRUE,TRUE,1
MNXM727738,1,,TRUE,TRUE,1
MNXM727755,1,,TRUE,TRUE,1
MNXM727786,1,,TRUE,TRUE,1
MNXM727814,1,,TRUE,TRUE,1
MNXM727821,1,,TRUE,TRUE,1
MNXM727871_c,1,,FALSE,FALSE,0
MNXM727997,1,,TRUE,TRUE,1
MNXM728029_c,1,,FALSE,FALSE,0
MNXM728067,1,,TRUE,TRUE,1
MNXM728101,1,,TRUE,TRUE,1
MNXM728239,1,,TRUE,TRUE,1
MNXM728259,1,,TRUE,TRUE,1
MNXM728330,1,,TRUE,TRUE,1
MNXM728393_c,1,,FALSE,FALSE,0
MNXM728394,1,,TRUE,TRUE,1
MNXM728399,1,,TRUE,TRUE,1
MNXM728418,1,,TRUE,TRUE,1
MNXM728506,1,,TRUE,TRUE,1
MNXM728703,1,,TRUE,TRUE,1
MNXM728722,1,,TRUE,TRUE,1
MNXM728782,1,,TRUE,TRUE,1
MNXM728841,1,,TRUE,TRUE,1
MNXM728945,1,,TRUE,TRUE,1
MNXM728946,1,,TRUE,TRUE,1
MNXM728946_c,1,,FALSE,FALSE,0
MNXM729036,1,,TRUE,TRUE,1
MNXM729037,1,,TRUE,TRUE,1
MNXM729094,1,,TRUE,TRUE,1
MNXM729103,1,,TRUE,TRUE,1
MNXM729132,1,,TRUE,TRUE,1
MNXM729150,1,,TRUE,TRUE,1
MNXM729214_c,1,,FALSE,FALSE,0
MNXM729259,1,,TRUE,TRUE,1
MNXM729434,1,,TRUE,TRUE,1
MNXM729594_c,1,,FALSE,FALSE,0
MNXM729610,1,,TRUE,TRUE,1
MNXM729616,1,,TRUE,TRUE,1
MNXM729618,1,,TRUE,TRUE,1
MNXM729619,1,,TRUE,TRUE,1
MNXM729662,1,,TRUE,TRUE,1
MNXM729799_c,1,,FALSE,FALSE,0
MNXM729800,1,,TRUE,TRUE,1
MNXM729869,1,,TRUE,TRUE,1
MNXM729971,1,,TRUE,TRUE,1
MNXM730078,1,,TRUE,TRUE,1
MNXM730135_c,1,,FALSE,FALSE,0
MNXM730185,1,,TRUE,TRUE,1
MNXM730213,1,,TRUE,TRUE,1
MNXM730228,1,,TRUE,TRUE,1
MNXM730229,1,,TRUE,TRUE,1
MNXM730251,1,,TRUE,TRUE,1
MNXM730254,1,,TRUE,TRUE,1
MNXM730292,1,,TRUE,TRUE,1
MNXM730390,1,,TRUE,TRUE,1
MNXM730394,1,,TRUE,TRUE,1
MNXM730514,1,,TRUE,TRUE,1
MNXM730514_c,1,,FALSE,FALSE,0
MNXM730578,1,,TRUE,TRUE,1
MNXM730587,1,,TRUE,TRUE,1
MNXM730705,1,,TRUE,TRUE,1
MNXM730807,1,,TRUE,TRUE,1
MNXM730842,1,,TRUE,TRUE,1
MNXM730869,1,,TRUE,TRUE,1
MNXM730881,1,,TRUE,TRUE,1
MNXM730893,1,,TRUE,TRUE,1
MNXM731078,1,,TRUE,TRUE,1
MNXM731086,1,,TRUE,TRUE,1
MNXM731097,1,,TRUE,TRUE,1
MNXM731107,1,,TRUE,TRUE,1
MNXM731112,1,,TRUE,TRUE,1
MNXM731117,1,,TRUE,TRUE,1
MNXM731183,1,,TRUE,TRUE,1
MNXM731264,1,,TRUE,TRUE,1
MNXM731284,1,,TRUE,TRUE,1
MNXM731383,1,,TRUE,TRUE,1
MNXM731553,1,,TRUE,TRUE,1
MNXM731666,1,,TRUE,TRUE,1
MNXM731667_c,1,,FALSE,FALSE,0
MNXM731835,1,,TRUE,TRUE,1
MNXM731838,1,,TRUE,TRUE,1
MNXM731841,1,,TRUE,TRUE,1
MNXM731896,1,,TRUE,TRUE,1
MNXM731949,1,,TRUE,TRUE,1
MNXM731951,1,,TRUE,TRUE,1
MNXM731953,1,,TRUE,TRUE,1
MNXM731959,1,,TRUE,TRUE,1
MNXM731962,1,,TRUE,TRUE,1
MNXM73204,1,,TRUE,TRUE,1
MNXM73204_c,1,,FALSE,FALSE,0
MNXM732104,1,,TRUE,TRUE,1
MNXM732197,1,,TRUE,TRUE,1
MNXM732202_c,1,,FALSE,FALSE,0
MNXM732239,1,,TRUE,TRUE,1
MNXM732243,1,,TRUE,TRUE,1
MNXM732274,1,,TRUE,TRUE,1
MNXM732284,1,,TRUE,TRUE,1
MNXM732398_c,1,,FALSE,FALSE,0
MNXM732399,1,,TRUE,TRUE,1
MNXM732458,1,,TRUE,TRUE,1
MNXM732487_c,1,,FALSE,FALSE,0
MNXM732513,1,,TRUE,TRUE,1
MNXM732623,1,,TRUE,TRUE,1
MNXM732707,1,,TRUE,TRUE,1
MNXM732730_c,1,,FALSE,FALSE,0
MNXM732757,1,,TRUE,TRUE,1
MNXM732766,1,,TRUE,TRUE,1
MNXM732767,1,,TRUE,TRUE,1
MNXM732784,1,,TRUE,TRUE,1
MNXM732901,1,,TRUE,TRUE,1
MNXM732914_c,1,,FALSE,FALSE,0
MNXM732918,1,,TRUE,TRUE,1
MNXM732923,1,,TRUE,TRUE,1
MNXM732961_c,1,,FALSE,FALSE,0
MNXM732989,1,,TRUE,TRUE,1
MNXM732991,1,,TRUE,TRUE,1
MNXM733114_c,1,,FALSE,FALSE,0
MNXM733142,1,,TRUE,TRUE,1
MNXM733156,1,,TRUE,TRUE,1
MNXM733261,1,,TRUE,TRUE,1
MNXM733323,1,,TRUE,TRUE,1
MNXM733618_c,1,,FALSE,FALSE,0
MNXM733622,1,,TRUE,TRUE,1
MNXM733647,1,,TRUE,TRUE,1
MNXM733673,1,,TRUE,TRUE,1
MNXM733691,1,,TRUE,TRUE,1
MNXM733731,1,,TRUE,TRUE,1
MNXM733733,1,,TRUE,TRUE,1
MNXM733743,1,,TRUE,TRUE,1
MNXM733828,1,,TRUE,TRUE,1
MNXM733831,1,,TRUE,TRUE,1
MNXM733979,1,,TRUE,TRUE,1
MNXM733981_c,1,,FALSE,FALSE,0
MNXM733982,1,,TRUE,TRUE,1
MNXM734122,1,,TRUE,TRUE,1
MNXM734271,1,,TRUE,TRUE,1
MNXM734335,1,,TRUE,TRUE,1
MNXM734573_c,1,,FALSE,FALSE,0
MNXM734799,1,,TRUE,TRUE,1
MNXM734836,1,,TRUE,TRUE,1
MNXM734837_c,1,,FALSE,FALSE,0
MNXM734859,1,,TRUE,TRUE,1
MNXM734903,1,,TRUE,TRUE,1
MNXM734927,1,,TRUE,TRUE,1
MNXM734941_c,1,,FALSE,FALSE,0
MNXM735003,1,,TRUE,TRUE,1
MNXM735042,1,,TRUE,TRUE,1
MNXM735090_c,1,,FALSE,FALSE,0
MNXM735207_c,1,,FALSE,FALSE,0
MNXM735258,1,,TRUE,TRUE,1
MNXM735264,1,,TRUE,TRUE,1
MNXM735266_c,1,,FALSE,FALSE,0
MNXM735308,1,,TRUE,TRUE,1
MNXM735376,1,,TRUE,TRUE,1
MNXM735437_c,1,,FALSE,FALSE,0
MNXM7354_c,1,,FALSE,FALSE,0
MNXM735618,1,,TRUE,TRUE,1
MNXM735619,1,,TRUE,TRUE,1
MNXM735623_c,1,,FALSE,FALSE,0
MNXM735656,1,,TRUE,TRUE,1
MNXM735691,1,,TRUE,TRUE,1
MNXM735836,1,,TRUE,TRUE,1
MNXM735837_c,1,,FALSE,FALSE,0
MNXM735937,1,,TRUE,TRUE,1
MNXM735978_c,1,,FALSE,FALSE,0
MNXM736072,1,,TRUE,TRUE,1
MNXM736096,1,,TRUE,TRUE,1
MNXM736134_c,1,,FALSE,FALSE,0
MNXM736149,1,,TRUE,TRUE,1
MNXM736300,1,,TRUE,TRUE,1
MNXM736340_c,1,,FALSE,FALSE,0
MNXM736483,1,,TRUE,TRUE,1
MNXM736486,1,,TRUE,TRUE,1
MNXM736634,1,,TRUE,TRUE,1
MNXM736635_c,1,,FALSE,FALSE,0
MNXM736654,1,,TRUE,TRUE,1
MNXM736685_c,1,,FALSE,FALSE,0
MNXM736709,1,,TRUE,TRUE,1
MNXM736874,1,,TRUE,TRUE,1
MNXM737266,1,,TRUE,TRUE,1
MNXM737312,1,,TRUE,TRUE,1
MNXM737430,1,,TRUE,TRUE,1
MNXM737603_c,1,,FALSE,FALSE,0
MNXM737715,1,,TRUE,TRUE,1
MNXM737723,1,,TRUE,TRUE,1
MNXM737786_c,1,,FALSE,FALSE,0
MNXM737961,1,,TRUE,TRUE,1
MNXM737997,1,,TRUE,TRUE,1
MNXM738067_c,1,,FALSE,FALSE,0
MNXM7381,1,,TRUE,TRUE,1
MNXM738130,1,,TRUE,TRUE,1
MNXM738131,1,,TRUE,TRUE,1
MNXM738151,1,,TRUE,TRUE,1
MNXM738155,1,,TRUE,TRUE,1
MNXM738320_c,1,,FALSE,FALSE,0
MNXM738357,1,,TRUE,TRUE,1
MNXM738411,1,,TRUE,TRUE,1
MNXM738430_c,1,,FALSE,FALSE,0
MNXM738486,1,,TRUE,TRUE,1
MNXM738494,1,,TRUE,TRUE,1
MNXM738499,1,,TRUE,TRUE,1
MNXM738533,1,,TRUE,TRUE,1
MNXM738569,1,,TRUE,TRUE,1
MNXM738601,1,,TRUE,TRUE,1
MNXM738620,1,,TRUE,TRUE,1
MNXM738753,1,,TRUE,TRUE,1
MNXM738781,1,,TRUE,TRUE,1
MNXM738803_c,1,,FALSE,FALSE,0
MNXM738834_c,1,,FALSE,FALSE,0
MNXM738846,1,,TRUE,TRUE,1
MNXM738847,1,,TRUE,TRUE,1
MNXM738877,1,,TRUE,TRUE,1
MNXM738926,1,,TRUE,TRUE,1
MNXM739272_c,1,,FALSE,FALSE,0
MNXM739462,1,,TRUE,TRUE,1
MNXM739526_c,1,,FALSE,FALSE,0
MNXM739606,1,,TRUE,TRUE,1
MNXM739615,1,,TRUE,TRUE,1
MNXM739617,1,,TRUE,TRUE,1
MNXM739619,1,,TRUE,TRUE,1
MNXM739642,1,,TRUE,TRUE,1
MNXM739788_c,1,,FALSE,FALSE,0
MNXM739932,1,,TRUE,TRUE,1
MNXM739963_c,1,,FALSE,FALSE,0
MNXM74,1,,TRUE,TRUE,1
MNXM740100,1,,TRUE,TRUE,1
MNXM740486,1,,TRUE,TRUE,1
MNXM740643,1,,TRUE,TRUE,1
MNXM740695,1,,TRUE,TRUE,1
MNXM741124,1,,TRUE,TRUE,1
MNXM741172_c,1,,FALSE,FALSE,0
MNXM741199,1,,TRUE,TRUE,1
MNXM741335,1,,TRUE,TRUE,1
MNXM741395,1,,TRUE,TRUE,1
MNXM741410,1,,TRUE,TRUE,1
MNXM741466,1,,TRUE,TRUE,1
MNXM741485,1,,TRUE,TRUE,1
MNXM741543,1,,TRUE,TRUE,1
MNXM741543_c,1,,FALSE,FALSE,0
MNXM741562,1,,TRUE,TRUE,1
MNXM7416,1,,TRUE,TRUE,1
MNXM741663_c,1,,FALSE,FALSE,0
MNXM741809,1,,TRUE,TRUE,1
MNXM742028,1,,TRUE,TRUE,1
MNXM744_c,1,,FALSE,FALSE,0
MNXM7454_c,1,,FALSE,FALSE,0
MNXM750_c,1,,FALSE,FALSE,0
MNXM754_c,1,,FALSE,FALSE,0
MNXM75_c,1,,FALSE,FALSE,0
MNXM761_c,1,,FALSE,FALSE,0
MNXM762,1,,TRUE,TRUE,1
MNXM762_c,1,,FALSE,FALSE,0
MNXM7674,1,,TRUE,TRUE,1
MNXM7674_c,1,,FALSE,FALSE,0
MNXM76_c,1,,FALSE,FALSE,0
MNXM77,1,,TRUE,TRUE,1
MNXM7700,1,,TRUE,TRUE,1
MNXM77169,1,,TRUE,TRUE,1
MNXM773,1,,TRUE,TRUE,1
MNXM77597,1,,TRUE,TRUE,1
MNXM78182,1,,TRUE,TRUE,1
MNXM7948_c,1,,FALSE,FALSE,0
MNXM796,1,,TRUE,TRUE,1
MNXM79745,1,,TRUE,TRUE,1
MNXM803,1,,TRUE,TRUE,1
MNXM80952,1,,TRUE,TRUE,1
MNXM816,1,,TRUE,TRUE,1
MNXM816_c,1,,FALSE,FALSE,0
MNXM817,1,,TRUE,TRUE,1
MNXM818994,1,,TRUE,TRUE,1
MNXM82173,1,,TRUE,TRUE,1
MNXM8263_c,1,,FALSE,FALSE,0
MNXM8288,1,,TRUE,TRUE,1
MNXM8340_c,1,,FALSE,FALSE,0
MNXM8372,1,,TRUE,TRUE,1
MNXM8372_c,1,,FALSE,FALSE,0
MNXM84,1,,TRUE,TRUE,1
MNXM84011,1,,TRUE,TRUE,1
MNXM8509,1,,TRUE,TRUE,1
MNXM8595,1,,TRUE,TRUE,1
MNXM86,1,,TRUE,TRUE,1
MNXM8636,1,,TRUE,TRUE,1
MNXM8637,1,,TRUE,TRUE,1
MNXM8659,1,,TRUE,TRUE,1
MNXM8664_c,1,,FALSE,FALSE,0
MNXM8666,1,,TRUE,TRUE,1
MNXM8667_c,1,,FALSE,FALSE,0
MNXM8670_c,1,,FALSE,FALSE,0
MNXM8671,1,,TRUE,TRUE,1
MNXM8691,1,,TRUE,TRUE,1
MNXM8695,1,,TRUE,TRUE,1
MNXM87343,1,,TRUE,TRUE,1
MNXM874,1,,TRUE,TRUE,1
MNXM87584_c,1,,FALSE,FALSE,0
